East;North;RSS;Time;Accelerometer X ;Accelerometer Y ;Accelerometer Z ;Sunload;Lane;Receiver  Angle;Distance;Turbulence;Transmit Power Ref;Path Loss
2904.5598;4112.5327;-57.54220581;18:11:25.825;0.02734375;0.03515625;0.90234375;0.263671902;1;0;53.90194692;0;3.492246389;61.0344522
2904.5598;4112.5332;-58.03694534;18:12:59.591;0.0078125;-0.0078125;0.9765625;0.263671902;1;0;52.98456392;0;3.492246389;61.52919173
2904.5598;4112.5332;-57.65309906;18:13:00.591;0.015625;0.04296875;0.9296875;0.258789089;1;0;52.98456392;0;3.492246389;61.14534545
2904.5598;4112.5337;-57.56799316;18:14:35.592;0.02734375;0.02734375;0.890625;0.263671902;1;0;52.06750821;0;3.492246389;61.06023955
2904.5598;4112.5337;-57.09738922;18:14:36.592;-0.01171875;0.0234375;0.984375;0.258789089;1;0;52.06750821;0;3.492246389;60.58963561
2904.5598;4112.5356;-53.79416656;16:50:14.567;0.01171875;0.0078125;0.95703125;0.361328162;1;30;48.58600809;1;3.492246389;57.28641295
2904.5598;4112.5356;-54.63143539;16:50:15.567;-0.01171875;0.0078125;0.95703125;0.366210975;1;30;48.58600809;1;3.492246389;58.12368178
2904.5598;4112.5356;-53.71232605;16:51:58.567;0.03515625;0;0.9765625;0.366210975;1;30;48.58600809;1;3.492246389;57.20457244
2904.5598;4112.5356;-54.40011215;16:51:59.567;-0.015625;0.03125;0.98046875;0.361328162;1;30;48.58600809;1;3.492246389;57.89235854
2904.5598;4112.5347;-57.31768417;16:52:30.567;0.07421875;0.05078125;0.953125;0.366210975;1;30;50.23445035;0;3.492246389;60.80993056
2904.5598;4112.5347;-56.93186188;16:52:31.567;0.05078125;-0.0234375;1.0703125;0.366210975;1;30;50.23445035;0;3.492246389;60.42410827
2904.5598;4112.5308;-57.57138062;16:47:42.600;0.0546875;0.01171875;1.09765625;0.351562536;1;30;57.39071042;1;3.492246389;61.06362701
2904.5598;4112.5308;-57.72369003;16:47:43.600;-0.0390625;0.04296875;0.91796875;0.351562536;1;30;57.39071042;1;3.492246389;61.21593642
2904.5598;4112.5337;-58.17422867;16:41:15.135;0.05859375;0.02734375;0.96484375;0.34179691;1;0;52.06750821;1;3.492246389;61.66647506
2904.5598;4112.5337;-58.34619141;16:41:16.135;-0.0078125;0.05859375;1.0546875;0.332031284;1;0;52.06750821;1;3.492246389;61.8384378
2904.5598;4112.5313;-61.47132492;16:41:49.135;0;0.03515625;0.875;0.361328162;1;0;56.47222472;0;3.492246389;64.96357131
2904.5598;4112.5313;-60.00767517;16:41:50.135;0.08203125;0.01171875;1.0859375;0.366210975;1;0;56.47222472;0;3.492246389;63.49992156
2904.5598;4112.5332;-55.56733704;16:42:53.136;-0.046875;0;1.03125;0.361328162;1;0;52.98456392;1;3.492246389;59.05958343
2904.5598;4112.5332;-56.43604279;16:42:54.135;-0.07421875;0.0625;0.953125;0.356445349;1;0;52.98456392;1;3.492246389;59.92828918
2904.5598;4112.5322;-58.22816467;16:43:31.135;0.06640625;0.02734375;1.00390625;0.351562536;1;0;54.81964078;0;3.492246389;61.72041106
2904.5598;4112.5322;-58.05077744;16:43:32.135;0.02734375;0.05078125;0.9765625;0.351562536;1;0;54.81964078;0;3.492246389;61.54302383
2904.5598;4112.5327;-58.94810867;16:45:07.136;-0.01171875;0.046875;0.91015625;0.356445349;1;0;53.90194692;0;3.492246389;62.44035506
2904.5598;4112.5327;-58.99969864;16:45:08.136;-0.078125;0.02734375;0.91796875;0.351562536;1;0;53.90194692;0;3.492246389;62.49194503
2904.5598;4112.5332;-59.9417305;13:16:10.851;0;-0.0234375;1.0234375;0.371093788;1;0;52.98456392;1;3.492246389;63.43397689
2904.5598;4112.5332;-59.80071259;13:16:11.851;-0.00390625;-0.01171875;1.0859375;0.375976601;1;0;52.98456392;1;3.492246389;63.29295898
2904.5598;4112.5347;-62.13907623;13:16:42.851;-0.04296875;0.03515625;1.1015625;0.375976601;1;0;50.23445035;0;3.492246389;65.63132262
2904.5598;4112.5347;-62.49971771;13:16:43.851;-0.02734375;0.0390625;1.06640625;0.375976601;1;0;50.23445035;0;3.492246389;65.9919641
2904.5598;4112.5352;-58.86109924;13:17:46.854;0.01953125;-0.015625;0.98828125;0.375976601;1;0;49.31848737;1;3.492246389;62.35334563
2904.5598;4112.5352;-59.07094574;13:17:47.854;0.0078125;-0.03125;1.125;0.375976601;1;0;49.31848737;1;3.492246389;62.56319213
2904.5598;4112.5347;-61.85670853;13:18:14.853;0.015625;0.01953125;0.9453125;0.375976601;1;0;50.23445035;0;3.492246389;65.34895492
2904.5598;4112.5347;-62.63023376;13:18:15.853;0.02734375;-0.00390625;1.01953125;0.375976601;1;0;50.23445035;0;3.492246389;66.12248015
2904.5598;4112.5327;-61.25889206;13:19:24.853;0.046875;0.04296875;1.02734375;0.380859414;1;0;53.90194692;1;3.492246389;64.75113845
2904.5598;4112.5327;-60.76090622;13:19:25.853;0.03125;0.015625;1.0234375;0.380859414;1;0;53.90194692;1;3.492246389;64.25315261
2904.5598;4112.5327;-63.84732056;13:19:44.853;0;-0.01171875;1.015625;0.385742227;1;0;53.90194692;0;3.492246389;67.33956695
2904.5598;4112.5327;-63.42025375;13:19:45.854;-0.03125;0.03125;1.01171875;0.39062504;1;0;53.90194692;0;3.492246389;66.91250014
2904.5598;4112.5342;-63.38488007;13:19:46.854;0.01953125;0;0.9765625;0.380859414;1;0;51.15079739;0;3.492246389;66.87712646
2904.5598;4112.5342;-62.9526329;13:19:47.854;0.01953125;0.015625;1.02734375;0.385742227;1;0;51.15079739;0;3.492246389;66.44487929
2904.5598;4112.5337;-63.75535584;13:21:33.085;-0.015625;0.0390625;0.99609375;0.395507853;1;0;52.06750821;1;3.492246389;67.24760223
2904.5598;4112.5337;-63.40824509;13:21:34.085;-0.01171875;-0.00390625;0.98046875;0.395507853;1;0;52.06750821;1;3.492246389;66.90049148
2904.5598;4112.5347;-61.83967209;13:09:15.962;-0.06640625;0.046875;0.9296875;0.375976601;1;0;50.23445035;0;3.492246389;65.33191848
2904.5598;4112.5347;-61.31290054;13:09:16.962;-0.0234375;0.046875;1;0.375976601;1;0;50.23445035;0;3.492246389;64.80514693
2904.5598;4112.5366;-57.78442383;13:10:27.962;-0.015625;-0.0078125;0.921875;0.366210975;1;0;46.75602626;1;3.492246389;61.27667022
2904.5598;4112.5366;-58.69143677;13:10:28.962;-0.04296875;0.00390625;0.98828125;0.366210975;1;0;46.75602626;1;3.492246389;62.18368316
2904.5598;4112.5347;-58.90789032;13:12:27.962;0.09765625;0.015625;0.984375;0.366210975;1;0;50.23445035;1;3.492246389;62.40013671
2904.5598;4112.5347;-59.2288208;13:12:28.962;0.0625;0.04296875;1;0.366210975;1;0;50.23445035;1;3.492246389;62.72106719
2904.5598;4112.5356;-61.24694824;13:13:21.962;-0.015625;0;0.98828125;0.366210975;1;0;48.58600809;0;3.492246389;64.73919463
2904.5598;4112.5356;-61.01680756;13:13:22.962;-0.03515625;0.03515625;0.9765625;0.366210975;1;0;48.58600809;0;3.492246389;64.50905395
2904.5598;4112.5259;-58.35924149;18:45:03.372;-0.01171875;0.0234375;0.95703125;0.214843772;0;30;66.40383881;1;3.492246389;61.85148788
2904.5598;4112.5259;-59.00666428;18:45:04.372;-0.0859375;0.01953125;1.02734375;0.209960959;0;30;66.40383881;1;3.492246389;62.49891067
2904.5598;4112.5259;-61.115448;18:45:55.372;0.04296875;0.07421875;0.96484375;0.214843772;0;30;66.40383881;0;3.492246389;64.60769439
2904.5598;4112.5259;-60.69329453;18:45:56.372;-0.015625;0.046875;0.96484375;0.209960959;0;30;66.40383881;0;3.492246389;64.18554092
2904.5598;4112.5269;-60.36702347;18:45:57.372;0.05078125;0.02734375;0.9765625;0.214843772;0;30;64.56288188;0;3.492246389;63.85926986
2904.5598;4112.5269;-60.04519272;18:45:58.372;0.04296875;0.03515625;0.98046875;0.214843772;0;30;64.56288188;0;3.492246389;63.53743911
2904.5598;4112.5293;-56.27482605;18:47:18.585;0.05078125;0.01171875;1.08984375;0.224609398;0;30;60.14766551;1;3.492246389;59.76707244
2904.5598;4112.5293;-56.93628693;18:47:19.584;0.0078125;-0.0390625;1.0078125;0.219726585;0;30;60.14766551;1;3.492246389;60.42853332
2904.5598;4112.5283;-60.72262573;18:48:08.585;0.0859375;0.04296875;0.97265625;0.249023463;0;30;61.98677287;0;3.492246389;64.21487212
2904.5598;4112.5283;-60.13134003;18:48:09.585;-0.01953125;0.0546875;0.9453125;0.249023463;0;30;61.98677287;0;3.492246389;63.62358642
2904.5598;4112.5259;-57.38282394;18:38:23.035;0.046875;-0.03515625;1.03125;0.219726585;0;0;66.40383881;1;3.492246389;60.87507033
2904.5598;4112.5259;-58.03281403;18:38:24.035;0.16796875;-0.05859375;1.11328125;0.214843772;0;0;66.40383881;1;3.492246389;61.52506042
2904.5598;4112.5273;-59.08739471;18:39:21.036;0;0.0390625;0.9609375;0.249023463;0;0;63.8266983;0;3.492246389;62.5796411
2904.5598;4112.5273;-58.89349365;18:39:22.036;0.0625;0.0625;0.88671875;0.249023463;0;0;63.8266983;0;3.492246389;62.38574004
2904.5598;4112.5254;-60.17058182;18:42:07.625;0.03125;0.02734375;0.953125;0.24414065;0;0;67.32457021;0;3.492246389;63.66282821
2904.5598;4112.5254;-59.62918854;18:42:08.625;0.08984375;0.0234375;0.8984375;0.249023463;0;0;67.32457021;0;3.492246389;63.12143493
2904.5598;4112.5244;-58.42815399;16:57:03.450;0.0390625;0;0.9609375;0.356445349;0;30;69.16650519;1;3.492246389;61.92040038
2904.5598;4112.5244;-58.4907608;16:57:04.450;0.11328125;0.015625;1.1328125;0.361328162;0;30;69.16650519;1;3.492246389;61.98300719
2904.5598;4112.5249;-59.55881119;16:58:53.886;0.0546875;0.015625;1.0390625;0.356445349;0;30;68.24546112;0;3.492246389;63.05105758
2904.5598;4112.5249;-59.09950638;16:58:54.886;0.0234375;-0.0078125;1.0625;0.356445349;0;30;68.24546112;0;3.492246389;62.59175277
2904.5598;4112.5229;-59.76967621;16:54:49.680;0.0859375;0.01953125;1.03125;0.366210975;0;30;71.93049743;0;3.492246389;63.2619226
2904.5598;4112.5229;-59.04161453;16:54:50.679;0.015625;0.00390625;1.07421875;0.366210975;0;30;71.93049743;0;3.492246389;62.53386092
2904.5596;4112.5366;-48.42071152;18:29:17.858;0.05078125;0.05078125;0.921875;0.249023463;1;0;46.80173546;1;3.492246389;51.91295791
2904.5596;4112.5366;-49.37690735;18:29:18.858;0.06640625;0.015625;0.8828125;0.24414065;1;0;46.80173546;1;3.492246389;52.86915374
2904.5596;4112.5356;-55.89920425;18:30:13.858;0.046875;0.0078125;1.02734375;0.258789089;1;0;48.62999727;0;3.492246389;59.39145064
2904.5596;4112.5356;-55.38167191;18:30:14.858;0.01171875;0.03125;1.0234375;0.253906276;1;0;48.62999727;0;3.492246389;58.8739183
2904.5596;4112.5386;-47.67234421;18:31:20.683;-0.04296875;0.0703125;0.9921875;0.24414065;1;0;43.15160767;1;3.492246389;51.1645906
2904.5596;4112.5386;-48.52271271;18:31:21.683;0.1015625;0.01171875;0.9609375;0.249023463;1;0;43.15160767;1;3.492246389;52.0149591
2904.5596;4112.5381;-47.89746857;18:32:56.684;0.0234375;0;1.04296875;0.24414065;1;0;44.06325732;1;3.492246389;51.38971496
2904.5596;4112.5381;-48.7808876;18:32:57.684;0.01171875;0.0078125;0.96875;0.24414065;1;0;44.06325732;1;3.492246389;52.27313399
2904.5596;4112.5356;-56.23910141;18:33:51.187;0.02734375;0.02734375;0.890625;0.253906276;1;0;48.62999727;0;3.492246389;59.7313478
2904.5596;4112.5356;-55.69221878;18:33:52.187;-0.03515625;-0.01171875;1.0625;0.249023463;1;0;48.62999727;0;3.492246389;59.18446517
2904.5596;4112.5376;-49.30175018;18:22:55.235;-0.00390625;0.0390625;1;0.249023463;1;30;44.97551903;1;3.492246389;52.79399657
2904.5596;4112.5376;-50.28712082;18:22:56.235;0.0234375;0;1.09375;0.24414065;1;30;44.97551903;1;3.492246389;53.77936721
2904.5596;4112.5352;-58.72189331;18:23:43.235;0.0546875;0.046875;0.94921875;0.249023463;1;30;49.36182379;0;3.492246389;62.2141397
2904.5596;4112.5352;-58.11357117;18:23:44.235;-0.02734375;0;0.984375;0.258789089;1;30;49.36182379;0;3.492246389;61.60581756
2904.5596;4112.5317;-53.37530518;18:16:51.240;0.1171875;0.0390625;1.046875;0.249023463;1;30;55.77597933;1;3.492246389;56.86755157
2904.5596;4112.5317;-54.31005859;18:16:52.241;0.04296875;0.05859375;0.90234375;0.239257837;1;30;55.77597933;1;3.492246389;57.80230498
2904.5596;4112.5332;-59.68666458;18:17:19.240;0.03515625;-0.0546875;1.01953125;0.253906276;1;30;53.02490422;0;3.492246389;63.17891097
2904.5596;4112.5332;-59.36249161;18:17:20.240;0.03515625;0.078125;0.94140625;0.258789089;1;30;53.02490422;0;3.492246389;62.854738
2904.5596;4112.5317;-59.32901764;18:18:47.346;0.01953125;0;0.96875;0.253906276;1;30;55.77597933;0;3.492246389;62.82126403
2904.5596;4112.5317;-58.95058441;18:18:48.346;-0.03515625;0.0390625;1.06640625;0.253906276;1;30;55.77597933;0;3.492246389;62.4428308
2904.5596;4112.5308;-58.50132751;18:09:43.824;-0.02734375;0.0390625;0.99609375;0.263671902;1;0;57.42795573;0;3.492246389;61.9935739
2904.5596;4112.5308;-58.00427628;18:09:44.824;0.046875;0.0390625;0.95703125;0.268554715;1;0;57.42795573;0;3.492246389;61.49652267
2904.5596;4112.5317;-58.59336472;18:11:23.825;0.03125;0;1;0.263671902;1;0;55.77597933;0;3.492246389;62.08561111
2904.5596;4112.5317;-57.83488083;18:11:24.825;0.0078125;0.0234375;0.9375;0.263671902;1;0;55.77597933;0;3.492246389;61.32712722
2904.5596;4112.5327;-51.25596619;18:12:33.592;0.02734375;0.07421875;0.9296875;0.249023463;1;0;53.94160117;1;3.492246389;54.74821258
2904.5596;4112.5327;-52.05561447;18:12:34.592;0.046875;-0.01953125;0.8828125;0.253906276;1;0;53.94160117;1;3.492246389;55.54786086
2904.5596;4112.5317;-59.01159287;18:12:57.591;0.04296875;-0.0078125;0.9140625;0.258789089;1;0;55.77597933;0;3.492246389;62.50383926
2904.5596;4112.5317;-58.77500916;18:12:58.591;-0.00390625;0.0546875;0.94140625;0.258789089;1;0;55.77597933;0;3.492246389;62.26725555
2904.5596;4112.5332;-51.02103806;18:14:03.592;-0.08203125;0.0078125;1.08203125;0.249023463;1;0;53.02490422;1;3.492246389;54.51328445
2904.5596;4112.5332;-51.83781052;18:14:04.592;0.046875;0.06640625;1.06640625;0.249023463;1;0;53.02490422;1;3.492246389;55.33005691
2904.5596;4112.5322;-58.37250519;18:14:33.592;-0.00390625;0.0078125;0.9609375;0.258789089;1;0;54.85863169;0;3.492246389;61.86475158
2904.5596;4112.5322;-57.96172333;18:14:34.592;-0.04296875;0.02734375;0.95703125;0.258789089;1;0;54.85863169;0;3.492246389;61.45396972
2904.5596;4112.5356;-57.01205444;16:51:02.568;0;0.02734375;0.953125;0.361328162;1;30;48.62999727;0;3.492246389;60.50430083
2904.5596;4112.5356;-57.13502121;16:51:03.567;-0.0078125;0.0234375;0.9609375;0.366210975;1;30;48.62999727;0;3.492246389;60.6272676
2904.5596;4112.5313;-58.97203827;16:48:16.599;0.02734375;-0.01953125;1.0625;0.356445349;1;30;56.5100754;0;3.492246389;62.46428466
2904.5596;4112.5313;-58.39782715;16:48:17.600;0.046875;0.00390625;1.0234375;0.356445349;1;30;56.5100754;0;3.492246389;61.89007354
2904.5596;4112.5313;-59.24354935;16:41:17.136;0.10546875;0.03125;0.9921875;0.366210975;1;0;56.5100754;1;3.492246389;62.73579574
2904.5596;4112.5313;-59.5036087;16:41:18.136;-0.02734375;-0.0546875;1.07421875;0.356445349;1;0;56.5100754;1;3.492246389;62.99585509
2904.5596;4112.5313;-57.04227066;16:42:55.135;0.015625;0.05078125;0.984375;0.356445349;1;0;56.5100754;1;3.492246389;60.53451705
2904.5596;4112.5313;-57.48721313;16:42:56.135;0.04296875;0.078125;0.94140625;0.356445349;1;0;56.5100754;1;3.492246389;60.97945952
2904.5596;4112.5322;-56.63370132;16:44:35.136;0.078125;0.02734375;1.0703125;0.346679723;1;0;54.85863169;1;3.492246389;60.12594771
2904.5596;4112.5322;-57.01873779;16:44:36.136;0.03515625;0.10546875;0.87890625;0.34179691;1;0;54.85863169;1;3.492246389;60.51098418
2904.5596;4112.5313;-60.67478943;13:16:12.851;0.046875;0.06640625;0.8359375;0.371093788;1;0;56.5100754;1;3.492246389;64.16703582
2904.5596;4112.5313;-60.61403656;13:16:13.851;0.015625;0.01953125;0.91015625;0.371093788;1;0;56.5100754;1;3.492246389;64.10628295
2904.5596;4112.5317;-62.6258812;13:16:38.852;0.06640625;0.03515625;0.953125;0.375976601;1;0;55.77597933;0;3.492246389;66.11812759
2904.5596;4112.5317;-62.77632904;13:16:39.852;-0.00390625;-0.00390625;0.9296875;0.375976601;1;0;55.77597933;0;3.492246389;66.26857543
2904.5596;4112.5332;-62.6671257;13:16:40.852;0.0859375;0.01953125;1.03515625;0.375976601;1;0;53.02490422;0;3.492246389;66.15937209
2904.5596;4112.5332;-62.30919647;13:16:41.851;-0.00390625;0.03515625;1.04296875;0.375976601;1;0;53.02490422;0;3.492246389;65.80144286
2904.5596;4112.5332;-62.55297089;13:18:12.853;0;0.03125;0.99609375;0.375976601;1;0;53.02490422;0;3.492246389;66.04521728
2904.5596;4112.5332;-62.16034317;13:18:13.853;-0.0078125;0.0078125;0.95703125;0.375976601;1;0;53.02490422;0;3.492246389;65.65258956
2904.5596;4112.5308;-62.00102997;13:19:26.853;0.01171875;0.0625;0.9765625;0.380859414;1;0;57.42795573;1;3.492246389;65.49327636
2904.5596;4112.5308;-62.60559845;13:19:27.854;-0.078125;0.0546875;0.97265625;0.385742227;1;0;57.42795573;1;3.492246389;66.09784484
2904.5596;4112.5313;-63.80914688;13:19:42.853;-0.00390625;-0.03125;0.9609375;0.385742227;1;0;56.5100754;0;3.492246389;67.30139327
2904.5596;4112.5313;-63.5672226;13:19:43.853;0.015625;-0.0078125;0.94140625;0.380859414;1;0;56.5100754;0;3.492246389;67.05946899
2904.5596;4112.5337;-61.51279068;13:21:05.084;-0.03515625;0.0390625;0.88671875;0.395507853;1;0;52.10855846;1;3.492246389;65.00503707
2904.5596;4112.5337;-61.27232742;13:21:06.084;0.01953125;0.02734375;1.05859375;0.395507853;1;0;52.10855846;1;3.492246389;64.76457381
2904.5596;4112.5327;-63.88685989;13:21:31.085;0.0234375;0.00390625;0.98046875;0.395507853;1;0;53.94160117;1;3.492246389;67.37910628
2904.5596;4112.5327;-63.50404358;13:21:32.085;-0.0078125;0.01171875;0.984375;0.395507853;1;0;53.94160117;1;3.492246389;66.99628997
2904.5596;4112.5342;-58.44294739;13:10:29.962;0.06640625;0.01171875;0.96875;0.366210975;1;0;51.19258273;1;3.492246389;61.93519378
2904.5596;4112.5342;-59.65767288;13:10:30.962;0.0703125;0.0390625;1.09375;0.366210975;1;0;51.19258273;1;3.492246389;63.14991927
2904.5596;4112.5347;-60.94669724;13:11:07.962;0.078125;0.0078125;0.92578125;0.375976601;1;0;50.27699727;0;3.492246389;64.43894363
2904.5596;4112.5347;-61.06211853;13:11:08.962;0.046875;0.015625;1.0078125;0.371093788;1;0;50.27699727;0;3.492246389;64.55436492
2904.5596;4112.5239;-59.36951447;18:45:05.372;0.08984375;-0.00390625;1.0234375;0.214843772;0;30;70.11819768;1;3.492246389;62.86176086
2904.5596;4112.5239;-60.10522461;18:45:06.372;0.00390625;-0.00390625;1.05078125;0.209960959;0;30;70.11819768;1;3.492246389;63.597471
2904.5596;4112.5249;-61.71145248;18:45:53.372;0.0625;0.078125;0.9921875;0.24414065;0;30;68.27678542;0;3.492246389;65.20369887
2904.5596;4112.5249;-61.34695435;18:45:54.372;0.02734375;0.0625;1.015625;0.24414065;0;30;68.27678542;0;3.492246389;64.83920074
2904.5596;4112.5269;-57.61174393;18:47:20.584;0.02734375;0.0234375;1.0859375;0.214843772;0;30;64.59599196;1;3.492246389;61.10399032
2904.5596;4112.5269;-58.12940598;18:47:21.584;0.0703125;0.03125;1.01953125;0.214843772;0;30;64.59599196;1;3.492246389;61.62165237
2904.5596;4112.5264;-56.95653915;18:36:04.626;0.0078125;0.07421875;0.9140625;0.209960959;0;0;65.51591861;1;3.492246389;60.44878554
2904.5596;4112.5264;-57.49071503;18:36:05.627;0.09765625;0.00390625;1.015625;0.209960959;0;0;65.51591861;1;3.492246389;60.98296142
2904.5596;4112.5254;-59.98456573;18:37:06.627;0.02734375;0.03125;1.0390625;0.249023463;0;0;67.35632277;0;3.492246389;63.47681212
2904.5596;4112.5254;-59.65567017;18:37:07.626;-0.00390625;0.05078125;0.94140625;0.249023463;0;0;67.35632277;0;3.492246389;63.14791656
2904.5596;4112.5254;-60.08363724;18:39:19.036;0.0234375;0.0234375;0.96484375;0.249023463;0;0;67.35632277;0;3.492246389;63.57588363
2904.5596;4112.5254;-59.72565842;18:39:20.036;0.03125;0.03515625;0.90625;0.253906276;0;0;67.35632277;0;3.492246389;63.21790481
2904.5596;4112.5244;-57.58082962;18:40:37.386;0.09765625;0.0078125;0.95703125;0.209960959;0;0;69.19741255;1;3.492246389;61.07307601
2904.5596;4112.5244;-58.14619827;18:40:38.386;-0.04296875;0.0546875;0.93359375;0.209960959;0;0;69.19741255;1;3.492246389;61.63844466
2904.5596;4112.5234;-60.97728729;18:42:05.625;0.05859375;0.04296875;1;0.24414065;0;0;71.03913465;0;3.492246389;64.46953368
2904.5596;4112.5234;-60.58805084;18:42:06.625;0.03515625;0.015625;0.99609375;0.249023463;0;0;71.03913465;0;3.492246389;64.08029723
2904.5596;4112.5273;-57.07086563;18:25:57.283;0.0390625;0.02734375;1;0.229492211;0;30;63.86019008;1;3.492246389;60.56311202
2904.5596;4112.5273;-57.92038345;18:25:58.283;0.0703125;-0.0390625;0.984375;0.229492211;0;30;63.86019008;1;3.492246389;61.41262984
2904.5596;4112.5239;-59.6283989;16:57:13.449;0.04296875;-0.01171875;0.9609375;0.356445349;0;30;70.11819768;0;3.492246389;63.12064529
2904.5596;4112.5239;-59.03017426;16:57:14.449;0.05078125;-0.01953125;0.98046875;0.361328162;0;30;70.11819768;0;3.492246389;62.52242065
2904.5596;4112.5249;-58.14233398;16:58:33.886;-0.0078125;-0.0234375;1.06640625;0.351562536;0;30;68.27678542;1;3.492246389;61.63458037
2904.5596;4112.5249;-58.4876442;16:58:34.886;0.05078125;0.00390625;0.9140625;0.356445349;0;30;68.27678542;1;3.492246389;61.97989059
2904.5596;4112.5229;-59.75461578;16:58:51.886;-0.00390625;0.0078125;0.9609375;0.351562536;0;30;71.96021766;0;3.492246389;63.24686217
2904.5596;4112.5229;-60.22639465;16:58:52.886;0.03515625;-0.00390625;0.99609375;0.356445349;0;30;71.96021766;0;3.492246389;63.71864104
2904.5596;4112.5225;-58.66524887;16:54:35.679;0.0078125;0.015625;1.05078125;0.366210975;0;30;72.69718547;1;3.492246389;62.15749526
2904.5596;4112.5225;-59.03742218;16:54:36.679;0.0703125;0.05078125;0.95703125;0.366210975;0;30;72.69718547;1;3.492246389;62.52966857
2904.5593;4112.5347;-56.92515945;18:30:11.858;-0.0234375;0.04296875;1.03515625;0.253906276;1;0;50.34364617;0;3.492246389;60.41740584
2904.5593;4112.5347;-56.48001099;18:30:12.858;0;0.03515625;0.91796875;0.253906276;1;0;50.34364617;0;3.492246389;59.97225738
2904.5593;4112.5361;-49.47175598;18:31:22.683;-0.02734375;0.06640625;0.94140625;0.24414065;1;0;47.78584684;1;3.492246389;52.96400237
2904.5593;4112.5361;-50.39876175;18:31:23.683;0.03125;0.04296875;0.9609375;0.239257837;1;0;47.78584684;1;3.492246389;53.89100814
2904.5593;4112.5352;-57.24611282;18:32:06.684;-0.0625;0;0.98046875;0.253906276;1;0;49.42970668;0;3.492246389;60.73835921
2904.5593;4112.5352;-56.72754669;18:32:07.684;0;0.04296875;1.046875;0.258789089;1;0;49.42970668;0;3.492246389;60.21979308
2904.5593;4112.5337;-57.25447845;18:33:49.187;-0.01953125;0;1.03125;0.249023463;1;0;52.17286768;0;3.492246389;60.74672484
2904.5593;4112.5337;-56.78850555;18:33:50.187;-0.0234375;0.04296875;1.0625;0.249023463;1;0;52.17286768;0;3.492246389;60.28075194
2904.5593;4112.5352;-51.15526199;18:22:57.235;0.01953125;0.06640625;0.9296875;0.239257837;1;30;49.42970668;1;3.492246389;54.64750838
2904.5593;4112.5352;-52.09746933;18:22:58.235;-0.0703125;0.0625;0.91015625;0.24414065;1;30;49.42970668;1;3.492246389;55.58971572
2904.5593;4112.5332;-59.80010986;18:23:41.236;0.1015625;-0.00390625;0.99609375;0.258789089;1;30;53.08810343;0;3.492246389;63.29235625
2904.5593;4112.5332;-59.18510818;18:23:42.236;0.02734375;0.0390625;0.88671875;0.253906276;1;30;53.08810343;0;3.492246389;62.67735457
2904.5593;4112.5313;-54.4160347;18:18:17.240;-0.0078125;0;0.97265625;0.239257837;1;30;56.56938114;1;3.492246389;57.90828109
2904.5593;4112.5313;-55.1938324;18:18:18.240;0.02734375;0.04296875;0.98046875;0.234375024;1;30;56.56938114;1;3.492246389;58.68607879
2904.5593;4112.5308;-59.98933029;18:18:45.347;0.01171875;0.02734375;0.96484375;0.253906276;1;30;57.48631455;0;3.492246389;63.48157668
2904.5593;4112.5308;-59.70147705;18:18:46.346;-0.03125;0.05078125;0.96875;0.253906276;1;30;57.48631455;0;3.492246389;63.19372344
2904.5593;4112.5293;-59.08020401;18:09:41.825;-0.01171875;0.015625;1;0.268554715;1;0;60.23889433;0;3.492246389;62.5724504
2904.5593;4112.5293;-58.89183807;18:09:42.825;0.00390625;0.03515625;0.953125;0.263671902;1;0;60.23889433;0;3.492246389;62.38408446
2904.5593;4112.5303;-53.05005646;18:10:57.824;0.046875;0.02734375;0.96484375;0.253906276;1;0;58.40355387;1;3.492246389;56.54230285
2904.5593;4112.5303;-53.65011215;18:10:58.824;-0.0703125;0.0078125;0.99609375;0.253906276;1;0;58.40355387;1;3.492246389;57.14235854
2904.5593;4112.5298;-58.92823792;18:11:21.825;-0.02734375;0.00390625;0.98828125;0.263671902;1;0;59.32108491;0;3.492246389;62.42048431
2904.5593;4112.5298;-58.67459106;18:11:22.825;0.02734375;0.02734375;0.9375;0.268554715;1;0;59.32108491;0;3.492246389;62.16683745
2904.5593;4112.5303;-52.84527588;18:12:35.592;0.046875;-0.02734375;1.02734375;0.249023463;1;0;58.40355387;1;3.492246389;56.33752227
2904.5593;4112.5303;-53.6330452;18:12:36.592;-0.05078125;0.03515625;1.01953125;0.249023463;1;0;58.40355387;1;3.492246389;57.12529159
2904.5593;4112.5308;-52.65966034;18:14:05.592;0.0234375;0.03515625;1.015625;0.24414065;1;0;57.48631455;1;3.492246389;56.15190673
2904.5593;4112.5308;-53.40504456;18:14:06.591;0.07421875;0.0390625;0.99609375;0.24414065;1;0;57.48631455;1;3.492246389;56.89729095
2904.5593;4112.5308;-59.1879921;18:14:31.591;0.0234375;0.0234375;0.9921875;0.253906276;1;0;57.48631455;0;3.492246389;62.68023849
2904.5593;4112.5308;-58.68296814;18:14:32.592;0;-0.00390625;0.99609375;0.258789089;1;0;57.48631455;0;3.492246389;62.17521453
2904.5593;4112.5332;-55.34991074;16:50:16.567;-0.08984375;0.05078125;1.109375;0.361328162;1;30;53.08810343;1;3.492246389;58.84215713
2904.5593;4112.5332;-55.30170822;16:50:17.567;0.0078125;-0.015625;1;0.366210975;1;30;53.08810343;1;3.492246389;58.79395461
